"","gene","Length","sd","sample_weight"
"11208","NCSTN",110.15625,36.9646844545628,2.06162959080272e-05
"11209","NDC1",112.333333333333,51.1077293567226,2.10237479973679e-05
"11210","NDC80",113.5,45.7901736183649,2.12420955284978e-05
"11211","NDE1",111.795918367347,45.5946723824162,2.0923168085069e-05
"11212","NDEL1",110.981132075472,45.5675705223479,2.07706767348723e-05
"11213","NDFIP1",94.7142857142857,26.2596920882829,1.77262546700995e-05
"11214","NDFIP2",114.405405405405,66.1078493656218,2.14115467013052e-05
"11215","NDN",963,NA,0.000180230290695537
"11216","NDNF",276.555555555556,420.668251449735,5.17587623792766e-05
"11217","NDOR1",126.218181818182,42.948587226836,2.36223671860363e-05
"11218","NDP",199.5,29.4448637286709,3.73374278232186e-05
"11219","NDRG1",74.0454545454545,47.8258392002865,1.38579790211946e-05
"11220","NDRG2",74.7183908045977,32.6683328045809,1.39839224247304e-05
"11221","NDRG3",74.671875,36.4095115287462,1.39752167580797e-05
"11222","NDRG4",71.7659574468085,34.5576290659545,1.34313596808741e-05
"11223","NDST1",195.7,142.294776602221,3.6626238721824e-05
"11224","NDST2",199.756097560976,231.904805953629,3.73853577690764e-05
"11225","NDST3",201.461538461538,236.691999366482,3.77045396063272e-05
"11226","NDST4",155.806451612903,158.849702413915,2.91599606089653e-05
"11227","NDUFA1",70,45.4312667664022,1.3100851867796e-05
"11228","NDUFA10",104.281690140845,51.377366639571,1.95168425008374e-05
"11229","NDUFA11",133.363636363636,82.1148862597674,2.49596749221516e-05
"11230","NDUFA12",69.35,38.283258674476,1.29792011004522e-05
"11231","NDUFA13",94.0526315789474,45.5637205633928,1.76024227727455e-05
"11232","NDUFA2",87.5,33.7149818330071,1.6376064834745e-05
"11233","NDUFA3",57.4736842105263,35.1188998489458,1.07564889019799e-05
"11234","NDUFA4",60.75,20.0229035523489,1.13696678709801e-05
"11235","NDUFA4L2",72.8181818181818,24.7903940340535,1.36282887611748e-05
"11236","NDUFA5",70.7931034482759,35.3001207103813,1.32492851648203e-05
"11237","NDUFA6",132.375,38.0147997495712,2.47746466571357e-05
"11238","NDUFA7",73,36.475040389677,1.36623169478444e-05
"11239","NDUFA8",129,53.8949595664257,2.41429984420812e-05
"11240","NDUFA9",116.941176470588,51.6024110243835,2.1886129002671e-05
"11241","NDUFAB1",106.25,40.1887214692547,1.98852215850475e-05
"11242","NDUFAF1",296.4,243.744948665608,5.54727499087819e-05
"11243","NDUFAF2",93.2222222222222,79.2744879797053,1.74470074874299e-05
"11244","NDUFAF3",99.7058823529412,29.9202371019231,1.86604570721968e-05
"11245","NDUFAF4",175,96.5971014057875,3.275212966949e-05
"11246","NDUFAF5",92.9,63.0622844823904,1.73867019788321e-05
"11247","NDUFAF6",94.8548387096774,46.7500668095231,1.77525598697024e-05
"11248","NDUFAF7",115.152173913043,50.9173480112861,2.15513081812781e-05
"11249","NDUFAF8",91.6,50.5796401727019,1.71434004441445e-05
"11250","NDUFB1",91.9090909090909,55.4805453207781,1.72012483614828e-05
"11251","NDUFB10",128.733333333333,38.4512059381138,2.40930904349658e-05
"11252","NDUFB11",158,40.6890648700606,2.95704942158824e-05
"11253","NDUFB2",88.4,42.0390622947359,1.65445043587595e-05
"11254","NDUFB3",134.625,32.910864467528,2.5195745467172e-05
"11255","NDUFB4",155.666666666667,57.0285016461067,2.91337991536226e-05
"11256","NDUFB5",83.075,33.1232256418827,1.55479038416736e-05
"11257","NDUFB6",101.4,56.5650068505255,1.89775197056359e-05
"11258","NDUFB7",124.2,27.4990908940641,2.32446543140038e-05
"11259","NDUFB8",109.5,30.7093905290656,2.04934754217666e-05
"11260","NDUFB9",139.578947368421,59.3317563362279,2.6122901619094e-05
"11261","NDUFC1",76,20.714729059295,1.42237820278928e-05
"11262","NDUFC2",111,57.6006365705565,2.07742079617908e-05
"11263","NDUFC2-KCTD14",120,54.4385484335829,2.2458603201936e-05
"11264","NDUFS1",120.104,37.9149778898405,2.2478067324711e-05
"11265","NDUFS2",102.222222222222,34.061407592457,1.91314027275751e-05
"11266","NDUFS3",102.833333333333,44.031280053939,1.92457752438813e-05
"11267","NDUFS4",90.6666666666667,44.8054618519295,1.69687224192405e-05
"11268","NDUFS5",159,65.8179306876173,2.97576492425652e-05
"11269","NDUFS6",126.857142857143,96.634066752584,2.37419519563324e-05
"11270","NDUFS7",75.1428571428571,56.0894611292495,1.40633634335933e-05
"11271","NDUFS8",89.7222222222222,42.4234511367145,1.67919648940401e-05
"11272","NDUFV1",123.19512195122,63.7478518687977,2.30565863359713e-05
"11273","NDUFV2",84.15,42.1604391767798,1.57490954953576e-05
"11274","NDUFV3",249,375.712212559915,4.66016016440172e-05
"11275","NEB",137.317910447761,67.8147466132149,2.56997371938771e-05
"11276","NEBL",98.3921568627451,35.8167996512098,1.84145867430253e-05
"11277","NECAB1",78.7142857142857,35.9640693708914,1.47317742431747e-05
"11278","NECAB2",82.3529411764706,44.1422510121615,1.54127669032894e-05
"11279","NECAB3",85.986301369863,45.5324954628514,1.6092768527232e-05
"11280","NECAP1",98.0675675675676,41.8259050229463,1.83538382248254e-05
"11281","NECAP2",95.74,39.0383432652816,1.79182222546113e-05
"11282","NECTIN1",199.05,132.748466142392,3.72532080612114e-05
"11283","NECTIN2",174.260869565217,115.54267900623,3.26137976932462e-05
"11284","NECTIN3",170.8,131.092423615599,3.19660785574223e-05
"11285","NECTIN4",170,101.610776987483,3.1816354536076e-05
"11286","NEDD1",131.137931034483,57.7686187471076,2.45431229818858e-05
"11287","NEDD4",136.48905109489,237.439407651111,2.55446119995743e-05
"11288","NEDD4L",99.6952662721893,73.5484178606868,1.86584702193205e-05
"11289","NEDD8",54.3,30.2509871280628,1.0162517948876e-05
"11290","NEDD8-MDP1",60.1875,29.9782560088697,1.1264393168471e-05
"11291","NEDD9",256.806451612903,368.481787822667,4.80626183039281e-05
"11292","NEFH",765,800.899078119917,0.000143173595412342
"11293","NEFL",303,315.399112237178,5.67079730848884e-05
"11294","NEFM",699.461538461538,531.804258379687,0.000130907742894362
"11295","NEGR1",133.846153846154,45.5116215082224,2.50499804944671e-05
"11296","NEIL1",163.232558139535,139.226919470356,3.05497937741064e-05
"11297","NEIL2",231.45,92.9241201479097,4.33170309257341e-05
"11298","NEIL3",167,93.7491818146115,3.12548894560276e-05
"11299","NEK1",113.505952380952,54.9795821680646,2.12432095465138e-05
"11300","NEK10",92.3032786885246,46.1762504418,1.72750225858608e-05
"11301","NEK11",116.830357142857,41.8377148689659,2.18653886084325e-05
"11302","NEK2",158.739130434783,64.591877755154,2.97088261921262e-05
"11303","NEK3",97.3086419753086,39.7509880302706,1.82118014853559e-05
"11304","NEK4",151.123076923077,81.6757131305544,2.82834434939253e-05
"11305","NEK5",106.010869565217,45.1092677218372,1.98404671221451e-05
"11306","NEK6",101.258333333333,24.898954057656,1.89510060768559e-05
"11307","NEK7",96.3571428571429,34.3890748001232,1.8033723642507e-05
"11308","NEK8",158.666666666667,77.6686337376078,2.9695264233671e-05
"11309","NEK9",107.243243243243,62.2345051690269,2.00711120507392e-05
"11310","NELFA",133.876923076923,55.7829240483557,2.50557391106727e-05
"11311","NELFB",144.923076923077,48.6677906438524,2.7123082328492e-05
"11312","NELFCD",118.177777777778,31.5157167781474,2.2117565153314e-05
"11313","NELFE",104.212121212121,77.642477500105,1.95038223261257e-05
"11314","NELL1",120.151898734177,45.654805293075,2.2487031813584e-05
"11315","NELL2",119.316091954023,45.9251473761109,2.23306063733426e-05
"11316","NEMF",96.2432432432432,52.7827833104206,1.80124067572284e-05
"11317","NEMP1",132.142857142857,56.3278667395506,2.47311999545129e-05
"11318","NEMP2",99.9047619047619,68.7451123803756,1.86976783800245e-05
"11319","NENF",129,56.5036871953209,2.41429984420812e-05
"11320","NEO1",150.217391304348,63.0550378441294,2.81139398777858e-05
"11321","NEPRO",115.942307692308,112.984367036197,2.16991856898193e-05
"11322","NES",1215.75,1805.93085415804,0.000227533723689614
"11323","NET1",149.769230769231,98.0074722426031,2.80300643808778e-05
"11324","NETO1",132.566666666667,138.592352710693,2.48105180372499e-05
"11325","NETO2",189.137931034483,173.346210996938,3.53981145294882e-05
"11326","NEU1",186,70.522336886975,3.48108349630008e-05
"11327","NEU2",570,521.844804515672,0.000106678365209196
"11328","NEU3",248.5,314.560430928434,4.65080241306758e-05
"11329","NEU4",296.394736842105,291.800703875713,5.54717648823257e-05
"11330","NEURL1",240.363636363636,176.195500922851,4.49852627772112e-05
"11331","NEURL1B",286.846153846154,256.512782707427,5.36846995769355e-05
"11332","NEURL2",280.75,316.891542960679,5.25437737411961e-05
"11333","NEURL3",134.727272727273,133.514112294612,2.52148863221736e-05
"11334","NEURL4",155.415492957746,79.0983087891351,2.90867907314276e-05
"11335","NEUROD1",1068,NA,0.000199881568497231
"11336","NEUROD2",1146,NA,0.000214479660578489
"11337","NEUROD4",993,NA,0.000185844941496021
"11338","NEUROD6",1011,NA,0.000189213731976311
"11339","NEUROG1",711,NA,0.000133067223971471
"11340","NEUROG2",816,NA,0.000152718501773165
"11341","NEUROG3",642,NA,0.000120153527130358
"11342","NEXMIF",1390.6,2062.45302707453,0.000260257780105102
"11343","NEXN",157.1,83.3855686628357,2.94020546918679e-05
"11344","NF1",138.687943262411,72.8530559034667,2.59561457218593e-05
"11345","NF2",107.483870967742,42.5227730155809,2.01161467389384e-05
"11346","NFAM1",144.666666666667,108.585219988726,2.70750938601117e-05
"11347","NFASC",133.141843971631,54.1489420262882,2.49181653611078e-05
"11348","NFAT5",234.652777777778,485.167145867066,4.39164468861932e-05
"11349","NFATC1",248.715789473684,299.718260014865,4.65484102153811e-05
"11350","NFATC2",261.51724137931,282.056187097493,4.89442662883571e-05
"11351","NFATC2IP",137.2,81.4416530845418,2.56776696608802e-05
"11352","NFATC3",282.619718309859,362.780585643608,5.28937009213671e-05
"11353","NFATC4",252.419047619048,287.442685144548,4.72414935923899e-05
"11354","NFE2",550.7,461.069300647961,0.000103066273194218
"11355","NFE2L1",323.5,425.316560306072,6.05446511318858e-05
"11356","NFE2L2",272.357142857143,328.29870555591,5.09730083386798e-05
"11357","NFE2L3",388.5,457.669640679825,7.27097278662678e-05
"11358","NFE4",268.5,75.6604255869606,5.02511246643318e-05
"11359","NFIA",135.776978417266,130.416836912356,2.54113440185934e-05
"11360","NFIB",137.029585798817,134.007570239054,2.56457757865106e-05
"11361","NFIC",142.941176470588,141.582936229727,2.67521596964238e-05
"11362","NFIL3",1386,NA,0.000259396866982361
"11363","NFIX",150.66265060241,144.033302137374,2.81972723935954e-05
"11364","NFKB1",115.219696969697,50.3382928912491,2.15639454607478e-05
"11365","NFKB2",121.053571428571,48.4362382552483,2.26557843907625e-05
"11366","NFKBIA",132.090909090909,84.3794767932114,2.47214776154644e-05
"11367","NFKBIB",162.923076923077,116.260026862864,3.04918728087824e-05
"11368","NFKBID",110.906976744186,53.1855753598341,2.07567981918668e-05
"11369","NFKBIE",198.1875,187.423662237901,3.70917868506974e-05
"11370","NFKBIL1",263.571428571429,196.677289090418,4.93287177471095e-05
"11371","NFKBIZ",158.327272727273,161.75027099931,2.96317449518877e-05
"11372","NFRKB",149.833333333333,115.728849759542,2.80420614979729e-05
"11373","NFS1",96.9594594594595,35.7569570543413,1.8146450222285e-05
"11374","NFU1",90.1891891891892,49.3788291555072,1.68793601092028e-05
"11375","NFX1",146.475,205.841112175237,2.74135325333631e-05
"11376","NFXL1",125.277108433735,46.4023530871516,2.34462405716597e-05
"11377","NFYA",117.352941176471,41.5164744054553,2.19631928371874e-05
"11378","NFYB",88.8571428571429,60.008570816414,1.6630060942386e-05
"11379","NFYC",111.388888888889,54.5494963822358,2.08469904721675e-05
"11380","NGB",113.25,18.1360598440418,2.11953067718271e-05
"11381","NGDN",89.5135135135135,49.5107292645979,1.67529040100928e-05
"11382","NGEF",139.558139534884,64.9400097986344,2.61190073284531e-05
"11383","NGF",723,NA,0.000135313084291664
"11384","NGFR",208.454545454545,108.055877800667,3.90133160166964e-05
"11385","NGLY1",154.34328358209,53.5459452214711,2.8886121357117e-05
"11386","NGRN",188.4,235.930710167201,3.52600070270395e-05
"11387","NHEJ1",122.757575757576,55.2551074013923,2.29746973664249e-05
"11388","NHLH1",399,NA,7.46748556464372e-05
"11389","NHLH2",377,48.4974226119286,7.05574450594156e-05
"11390","NHLRC1",1185,NA,0.000221778706619118
"11391","NHLRC2",198,99.768732576895,3.70566952831944e-05
"11392","NHLRC3",145.6875,61.0166302467341,2.72661479498504e-05
"11393","NHLRC4",369,0,6.90602048459532e-05
"11394","NHP2",111.8125,44.6545537058279,2.09262714209706e-05
"11395","NHS",512.361111111111,901.292220022461,9.58909574212291e-05
"11396","NHSL1",401.035714285714,831.455238417597,7.50558498078987e-05
"11397","NHSL2",632.95652173913,896.938047838355,0.000118460994715139
"11398","NIBAN1",171.222222222222,239.815506429803,3.20450995686883e-05
"11399","NIBAN2",158.464285714286,125.619201806228,2.9657387621128e-05
"11400","NIBAN3",128.456692913386,41.4822118897015,2.4041315789789e-05
"11401","NICN1",106.173913043478,45.5488271218251,1.98709815286695e-05
"11402","NID1",191.432432432432,70.7854899367489,3.58275419998452e-05
"11403","NID2",169.094339622642,68.0503953956024,3.16468556439859e-05
"11404","NIF3L1",183.93023255814,124.500410278314,3.44234675821922e-05
"11405","NIFK",108.85,62.1909411240475,2.03718246544228e-05
"11406","NIM1K",436,241.119057728749,8.15995916337008e-05
"11407","NIN",200.964566929134,337.037926585312,3.76115288859194e-05
"11408","NINJ1",152,77,2.84475640557856e-05
"11409","NINJ2",165.25,76.4592880379665,3.09273681593327e-05
"11410","NINL",156.816326530612,138.378808810783,2.93489637761354e-05
"11411","NIP7",95.2777777777778,47.0741662080488,1.78317150422779e-05
"11412","NIPA1",140.619047619048,162.5975018844,2.63175616092528e-05
"11413","NIPA2",218.52,214.230428899974,4.08971164307255e-05
"11414","NIPAL1",146.076923076923,165.059818216741,2.73390304362029e-05
"11415","NIPAL2",97.9565217391304,39.056460600322,1.83330554398412e-05
"11416","NIPAL3",101.674418604651,40.6815278838376,1.90288785269117e-05
"11417","NIPAL4",209,186.034175047797,3.91154005767052e-05
"11418","NIPBL",180.449275362319,234.114360739747,3.37719889453267e-05
"11419","NIPSNAP1",78.6666666666667,39.5406314878953,1.47228620990469e-05
"11420","NIPSNAP2",80.3428571428571,43.445667798069,1.50365695723438e-05
"11421","NIPSNAP3A",123.5,59.0482853265021,2.31136457953258e-05
"11422","NIPSNAP3B",121.090909090909,58.3959836726029,2.26627723219536e-05
"11423","NISCH",178.521739130435,237.301843569823,3.34112408504164e-05
"11424","NIT1",140.76,83.8745491791163,2.63439415558709e-05
"11425","NIT2",96.7142857142857,58.4774681883055,1.81005647234651e-05
"11426","NKAIN1",90.75,62.1444553707998,1.69843186714641e-05
"11427","NKAIN2",89.0434782608696,71.0796469148068,1.66649345498424e-05
"11428","NKAIN3",99.3333333333333,50.5024751868658,1.85907326504915e-05
"11429","NKAIN4",80,63.0920652352748,1.4972402134624e-05
"11430","NKAP",138.111111111111,97.2691166082618,2.58481886851912e-05
"11431","NKAPD1",147.606060606061,146.642835529463,2.76252162112703e-05
"11432","NKAPL",1206,NA,0.000225708962179457
"11433","NKD1",141,161.965702816642,2.63888587622748e-05
"11434","NKD2",114.3,113.946478664327,2.13918195498441e-05
"11435","NKG7",97.4705882352941,68.7605606862128,1.82421105419647e-05
"11436","NKIRAS1",192,70.6606189961783,3.59337651230976e-05
"11437","NKIRAS2",137.058823529412,81.5794616073784,2.56512477747603e-05
"11438","NKPD1",1830,0,0.000342493698829524
"11439","NKRF",893.571428571429,993.414793719598,0.000167236384557274
"11440","NKTR",220.4,620.103953237288,4.12489678808891e-05
"11441","NKX1-1",616.5,374.059487247684,0.000115381073949946
"11442","NKX1-2",465,354.967604155647,8.7027087407502e-05
"11443","NKX2-1",422.272727272727,284.228813074639,7.9030463540146e-05
"11444","NKX2-2",409.5,212.839141137151,7.66399834266067e-05
"11445","NKX2-3",396,235.659712297202,7.41133905663888e-05
"11446","NKX2-4",531,125.865007051205,9.93793191685669e-05
"11447","NKX2-5",273.5,199.163966907384,5.11868997977458e-05
"11448","NKX2-6",451.5,251.022907321224,8.45004945472842e-05
"11449","NKX2-8",358.5,284.964032818179,6.70950770657838e-05
"11450","NKX3-1",235.8,194.790143487806,4.41311552918043e-05
"11451","NKX3-2",499.5,47.3761543394987,9.34839358280587e-05
"11452","NKX6-1",276,240.581586992854,5.16547873644528e-05
"11453","NKX6-2",277,118.494725621017,5.18419423911356e-05
"11454","NKX6-3",240,88.2694737720805,4.4917206403872e-05
"11455","NLE1",106.869565217391,69.4552161694145,2.00011763298401e-05
"11456","NLGN1",377.761904761905,308.10370084793,7.07000393654597e-05
"11457","NLGN2",310.611111111111,265.382329942579,5.81324307879742e-05
"11458","NLGN3",358.75,290.120361357272,6.71418658224545e-05
"11459","NLGN4X",461.964285714286,296.939634985626,8.64589382193578e-05
"11460","NLGN4Y",399.21875,311.730832442287,7.47157958085241e-05
"11461","NLK",147.875,113.700335550727,2.76755495707191e-05
"11462","NLN",149.926829268293,79.5397354295017,2.80595597321749e-05
"11463","NLRC3",195.875,406.676913165879,3.66589908514935e-05
"11464","NLRC4",383.709677419355,637.440778611283,7.1813194915868e-05
"11465","NLRC5",111.804416403785,203.283224150298,2.09247585353054e-05
"11466","NLRP1",264.247191011236,376.944878432173,4.94551900845628e-05
"11467","NLRP10",720.666666666667,828.620741553899,0.000134876389229405
"11468","NLRP11",364.722222222222,489.555519169385,6.82595972318101e-05
